Order_ID,Order_Date,Customer_ID,Product_ID,Store_ID,Quantity,Discount_Percent,Gross_Sales,Discount_Amount,Revenue,Profit,Payment_Method
ORD02290,2026-04-09,C0077,P043,S006,3,5,840,42.0,798.0,288.0,Credit Card
ORD02291,2026-10-05,C0225,P047,S003,1,5,250,12.5,237.5,87.5,UPI
ORD02292,2026-04-24,C0326,P036,S001,1,0,200,0.0,200.0,110.0,UPI
ORD02293,2024-02-02,C0103,P039,S004,1,10,180,18.0,162.0,22.0,Debit Card
ORD02294,2024-10-13,C0195,P038,S002,1,0,300,0.0,300.0,80.0,UPI
ORD02295,2026-06-18,C0260,P031,S006,1,0,120,0.0,120.0,70.0,Debit Card
ORD02296,2025-02-23,C0385,P046,S001,2,0,800,0.0,800.0,280.0,UPI
ORD02297,2024-07-26,C0064,P095,S005,1,0,600,0.0,600.0,280.0,Credit Card
ORD02298,2026-06-06,C0328,P047,S006,1,0,250,0.0,250.0,100.0,Cash
ORD02299,2024-03-23,C0201,P038,S004,4,15,1200,180.0,1020.0,140.0,Credit Card
ORD02300,2025-01-31,C0234,P042,S001,1,5,90,4.5,85.5,30.5,UPI
ORD02301,2025-07-06,C0200,P015,S003,1,5,350,17.5,332.5,152.5,Debit Card
ORD02302,2026-07-07,C0280,P041,S003,1,10,30,3.0,27.0,7.0,Credit Card
ORD02303,2025-08-06,C0305,P057,S005,1,10,140,14.0,126.0,46.0,Credit Card
ORD02304,2026-09-25,C0023,P080,S008,1,5,1800,90.0,1710.0,510.0,Debit Card
ORD02305,2026-10-20,C0351,P039,S007,4,0,720,0.0,720.0,160.0,Debit Card
ORD02306,2025-07-01,C0375,P040,S007,1,10,55,5.5,49.5,7.5,UPI
ORD02307,2025-07-18,C0153,P060,S004,1,0,70,0.0,70.0,30.0,UPI
ORD02308,2025-02-02,C0306,P085,S008,1,0,1200,0.0,1200.0,500.0,Debit Card
ORD02309,2026-05-24,C0172,P075,S002,2,0,600,0.0,600.0,260.0,Wallet
ORD02310,2024-05-15,C0113,P003,S007,1,0,350,0.0,350.0,170.0,Debit Card
ORD02311,2025-03-24,C0156,P061,S003,2,20,700,140.0,560.0,160.0,Wallet
ORD02312,2024-06-12,C0120,P046,S004,2,10,800,80.0,720.0,200.0,UPI
ORD02313,2026-02-01,C0346,P064,S003,3,20,240,48.0,192.0,87.0,UPI
ORD02314,2025-11-08,C0158,P040,S005,1,0,55,0.0,55.0,13.0,Debit Card
ORD02315,2026-12-01,C0019,P072,S005,3,10,360,36.0,324.0,144.0,UPI
ORD02316,2026-06-07,C0325,P061,S006,2,0,700,0.0,700.0,300.0,Credit Card
ORD02317,2026-04-08,C0393,P046,S007,1,5,400,20.0,380.0,120.0,Cash
ORD02318,2024-10-30,C0232,P030,S004,3,0,540,0.0,540.0,300.0,Wallet
ORD02319,2024-11-09,C0160,P042,S007,2,5,180,9.0,171.0,61.0,Credit Card
ORD02320,2025-11-09,C0326,P038,S001,1,5,300,15.0,285.0,65.0,Wallet
ORD02321,2025-10-04,C0088,P056,S005,1,0,60,0.0,60.0,25.0,Credit Card
ORD02322,2024-03-03,C0335,P037,S006,1,0,650,0.0,650.0,150.0,UPI
ORD02323,2026-10-04,C0360,P042,S007,1,0,90,0.0,90.0,35.0,Credit Card
ORD02324,2025-05-13,C0242,P035,S007,2,0,600,0.0,600.0,300.0,UPI
ORD02325,2026-02-10,C0361,P032,S006,3,0,600,0.0,600.0,315.0,UPI
ORD02326,2024-11-03,C0239,P066,S008,2,0,600,0.0,600.0,240.0,Wallet
ORD02327,2024-11-07,C0365,P070,S006,1,0,300,0.0,300.0,130.0,UPI
ORD02328,2026-01-21,C0181,P087,S004,2,15,1400,210.0,1190.0,390.0,Debit Card
ORD02329,2024-06-28,C0074,P059,S004,1,15,100,15.0,85.0,30.0,UPI
ORD02330,2024-06-17,C0018,P002,S003,5,5,4500,225.0,4275.0,1675.0,Cash
ORD02331,2024-12-14,C0088,P036,S005,3,5,600,30.0,570.0,300.0,UPI
ORD02332,2026-12-18,C0195,P028,S002,1,0,350,0.0,350.0,170.0,Credit Card
ORD02333,2026-12-17,C0014,P035,S004,1,0,300,0.0,300.0,150.0,UPI
ORD02334,2024-11-29,C0357,P035,S003,3,0,900,0.0,900.0,450.0,Credit Card
ORD02335,2026-04-01,C0200,P029,S003,1,15,650,97.5,552.5,172.5,Debit Card
ORD02336,2025-10-30,C0174,P073,S008,2,10,1800,180.0,1620.0,320.0,UPI
ORD02337,2024-08-29,C0219,P008,S007,1,20,600,120.0,480.0,160.0,UPI
ORD02338,2025-08-01,C0033,P072,S004,3,10,360,36.0,324.0,144.0,Credit Card
ORD02339,2026-06-10,C0123,P067,S004,1,15,450,67.5,382.5,102.5,Debit Card
ORD02340,2025-09-11,C0183,P051,S001,4,0,640,0.0,640.0,260.0,Credit Card
ORD02341,2024-11-16,C0035,P006,S001,1,0,650,0.0,650.0,300.0,Cash
ORD02342,2026-03-08,C0351,P063,S007,1,5,120,6.0,114.0,44.0,Debit Card
ORD02343,2025-10-24,C0043,P047,S004,3,10,750,75.0,675.0,225.0,Debit Card
ORD02344,2025-01-11,C0274,P056,S007,1,10,60,6.0,54.0,19.0,Wallet
ORD02345,2026-09-24,C0379,P037,S006,3,0,1950,0.0,1950.0,450.0,UPI
ORD02346,2026-11-16,C0367,P021,S002,4,15,4000,600.0,3400.0,1000.0,Debit Card
ORD02347,2024-01-19,C0137,P037,S008,2,10,1300,130.0,1170.0,170.0,Cash
ORD02348,2024-01-06,C0395,P041,S005,1,10,30,3.0,27.0,7.0,Wallet
ORD02349,2024-10-29,C0285,P036,S006,2,10,400,40.0,360.0,180.0,Credit Card
ORD02350,2026-12-18,C0126,P043,S006,2,5,560,28.0,532.0,192.0,Credit Card
ORD02351,2024-03-21,C0075,P085,S001,2,10,2400,240.0,2160.0,760.0,Credit Card
ORD02352,2026-07-23,C0295,P048,S005,1,0,450,0.0,450.0,150.0,Credit Card
ORD02353,2024-05-08,C0376,P051,S002,2,15,320,48.0,272.0,82.0,Wallet
ORD02354,2025-04-17,C0174,P087,S008,4,10,2800,280.0,2520.0,920.0,UPI
ORD02355,2024-03-20,C0053,P034,S002,3,10,750,75.0,675.0,315.0,Credit Card
ORD02356,2024-01-09,C0301,P044,S005,2,0,240,0.0,240.0,100.0,Wallet
ORD02357,2026-03-24,C0379,P044,S006,1,0,120,0.0,120.0,50.0,UPI
ORD02358,2026-05-03,C0181,P071,S004,1,15,180,27.0,153.0,53.0,Debit Card
ORD02359,2025-09-19,C0087,P064,S005,3,10,240,24.0,216.0,111.0,Credit Card
ORD02360,2026-12-29,C0191,P057,S008,1,0,140,0.0,140.0,60.0,UPI
ORD02361,2025-12-23,C0081,P092,S002,1,10,1800,180.0,1620.0,520.0,UPI
ORD02362,2026-09-09,C0254,P059,S005,1,0,100,0.0,100.0,45.0,Debit Card
ORD02363,2025-08-21,C0093,P030,S008,2,0,360,0.0,360.0,200.0,Wallet
ORD02364,2024-12-01,C0249,P032,S007,3,0,600,0.0,600.0,315.0,Wallet
ORD02365,2024-05-20,C0132,P052,S007,1,0,50,0.0,50.0,20.0,UPI
ORD02366,2025-05-05,C0018,P085,S003,1,10,1200,120.0,1080.0,380.0,Debit Card
ORD02367,2025-01-01,C0072,P027,S007,1,5,450,22.5,427.5,187.5,UPI
ORD02368,2026-12-30,C0169,P061,S006,1,10,350,35.0,315.0,115.0,UPI
ORD02369,2024-07-07,C0169,P009,S006,1,0,800,0.0,800.0,350.0,UPI
ORD02370,2024-02-07,C0082,P096,S001,4,5,2000,100.0,1900.0,860.0,Wallet
ORD02371,2024-05-09,C0095,P063,S007,1,0,120,0.0,120.0,50.0,Credit Card
ORD02372,2025-02-01,C0246,P057,S007,2,15,280,42.0,238.0,78.0,Debit Card
ORD02373,2026-03-08,C0109,P012,S004,3,0,540,0.0,540.0,300.0,Cash
ORD02374,2026-04-04,C0202,P065,S008,1,0,140,0.0,140.0,70.0,Debit Card
ORD02375,2024-05-17,C0045,P063,S002,5,10,600,60.0,540.0,190.0,Cash
ORD02376,2026-10-09,C0187,P094,S007,2,0,700,0.0,700.0,360.0,UPI
ORD02377,2024-03-15,C0181,P085,S004,2,0,2400,0.0,2400.0,1000.0,UPI
ORD02378,2026-02-01,C0101,P088,S005,2,0,4000,0.0,4000.0,1400.0,Cash
ORD02379,2026-08-07,C0062,P091,S001,1,10,250,25.0,225.0,115.0,Credit Card
ORD02380,2024-08-26,C0367,P058,S002,2,5,80,4.0,76.0,32.0,Credit Card
ORD02381,2025-10-05,C0398,P037,S004,3,5,1950,97.5,1852.5,352.5,UPI
ORD02382,2026-05-21,C0131,P045,S008,1,15,350,52.5,297.5,77.5,UPI
ORD02383,2024-10-07,C0313,P031,S006,3,20,360,72.0,288.0,138.0,UPI
ORD02384,2024-06-01,C0082,P082,S001,5,0,1400,0.0,1400.0,650.0,Credit Card
ORD02385,2026-04-13,C0214,P066,S005,1,20,300,60.0,240.0,60.0,UPI
ORD02386,2024-10-08,C0350,P070,S004,2,15,600,90.0,510.0,170.0,UPI
ORD02387,2025-06-25,C0082,P008,S001,3,0,1800,0.0,1800.0,840.0,UPI
ORD02388,2024-06-10,C0255,P059,S004,1,0,100,0.0,100.0,45.0,Cash
ORD02389,2024-06-12,C0308,P046,S007,3,5,1200,60.0,1140.0,360.0,Credit Card
ORD02390,2025-08-31,C0367,P053,S002,4,10,480,48.0,432.0,152.0,UPI
ORD02391,2024-03-24,C0031,P039,S003,1,15,180,27.0,153.0,13.0,UPI
ORD02392,2024-04-16,C0254,P029,S005,1,0,650,0.0,650.0,270.0,Wallet
ORD02393,2026-09-03,C0250,P002,S008,1,10,900,90.0,810.0,290.0,Credit Card
ORD02394,2024-11-21,C0161,P015,S003,2,10,700,70.0,630.0,270.0,UPI
ORD02395,2024-07-31,C0364,P024,S003,2,0,360,0.0,360.0,190.0,UPI
ORD02396,2024-12-12,C0272,P072,S006,3,10,360,36.0,324.0,144.0,UPI
ORD02397,2026-12-07,C0120,P038,S004,2,10,600,60.0,540.0,100.0,Cash
ORD02398,2025-05-02,C0333,P044,S006,1,0,120,0.0,120.0,50.0,Debit Card
ORD02399,2026-12-16,C0197,P035,S003,1,20,300,60.0,240.0,90.0,Credit Card
ORD02400,2025-07-05,C0318,P052,S005,1,15,50,7.5,42.5,12.5,UPI
ORD02401,2026-10-15,C0039,P047,S003,1,0,250,0.0,250.0,100.0,UPI
ORD02402,2025-01-12,C0012,P016,S008,3,5,1950,97.5,1852.5,772.5,Wallet
ORD02403,2024-03-23,C0267,P032,S006,1,0,200,0.0,200.0,105.0,UPI
ORD02404,2026-03-19,C0119,P004,S004,1,0,1500,0.0,1500.0,600.0,Wallet
ORD02405,2025-03-06,C0358,P057,S006,2,10,280,28.0,252.0,92.0,UPI
ORD02406,2025-02-26,C0079,P022,S005,1,0,1500,0.0,1500.0,550.0,Debit Card
ORD02407,2026-01-25,C0060,P022,S003,1,0,1500,0.0,1500.0,550.0,Debit Card
ORD02408,2026-06-27,C0211,P056,S008,2,15,120,18.0,102.0,32.0,UPI
ORD02409,2025-01-20,C0325,P048,S006,3,15,1350,202.5,1147.5,247.5,Debit Card
ORD02410,2025-07-14,C0079,P038,S005,1,0,300,0.0,300.0,80.0,Credit Card
ORD02411,2024-05-02,C0371,P024,S005,2,5,360,18.0,342.0,172.0,UPI
ORD02412,2025-08-11,C0055,P019,S002,1,0,900,0.0,900.0,400.0,Credit Card
ORD02413,2026-11-28,C0332,P004,S005,1,5,1500,75.0,1425.0,525.0,Credit Card
ORD02414,2025-07-18,C0396,P053,S002,3,20,360,72.0,288.0,78.0,UPI
ORD02415,2026-06-16,C0244,P045,S005,4,0,1400,0.0,1400.0,520.0,UPI
ORD02416,2025-03-24,C0302,P047,S001,5,5,1250,62.5,1187.5,437.5,Debit Card
ORD02417,2025-07-02,C0220,P022,S001,2,5,3000,150.0,2850.0,950.0,Debit Card
ORD02418,2026-11-23,C0140,P035,S006,2,0,600,0.0,600.0,300.0,Credit Card
ORD02419,2025-05-09,C0254,P075,S005,3,0,900,0.0,900.0,390.0,UPI
ORD02420,2026-12-21,C0293,P095,S007,2,20,1200,240.0,960.0,320.0,UPI
ORD02421,2025-11-01,C0105,P091,S002,3,0,750,0.0,750.0,420.0,UPI
ORD02422,2025-01-18,C0167,P039,S008,1,0,180,0.0,180.0,40.0,Debit Card
ORD02423,2025-07-10,C0037,P036,S002,2,5,400,20.0,380.0,200.0,Debit Card
ORD02424,2025-11-30,C0093,P086,S008,2,15,3000,450.0,2550.0,750.0,UPI
ORD02425,2025-12-31,C0312,P073,S007,1,0,900,0.0,900.0,250.0,UPI
ORD02426,2024-02-03,C0010,P096,S004,2,0,1000,0.0,1000.0,480.0,Cash
ORD02427,2024-03-30,C0059,P025,S002,1,0,220,0.0,220.0,110.0,Wallet
ORD02428,2026-06-22,C0391,P010,S006,2,0,500,0.0,500.0,280.0,UPI
ORD02429,2024-03-15,C0275,P045,S002,1,15,350,52.5,297.5,77.5,Credit Card
ORD02430,2026-07-10,C0157,P087,S001,3,0,2100,0.0,2100.0,900.0,Wallet
ORD02431,2024-07-10,C0196,P051,S002,3,10,480,48.0,432.0,147.0,Credit Card
ORD02432,2025-05-08,C0222,P059,S007,1,10,100,10.0,90.0,35.0,Credit Card
ORD02433,2024-01-14,C0169,P053,S006,4,5,480,24.0,456.0,176.0,Wallet
ORD02434,2025-12-04,C0386,P070,S006,2,15,600,90.0,510.0,170.0,UPI
ORD02435,2025-12-15,C0328,P043,S006,3,5,840,42.0,798.0,288.0,UPI
ORD02436,2024-02-13,C0016,P064,S001,2,0,160,0.0,160.0,90.0,Cash
ORD02437,2024-04-02,C0141,P032,S005,2,0,400,0.0,400.0,210.0,UPI
ORD02438,2026-08-01,C0042,P022,S001,1,0,1500,0.0,1500.0,550.0,Credit Card
ORD02439,2025-02-22,C0030,P011,S002,1,10,2500,250.0,2250.0,550.0,Debit Card
ORD02440,2026-06-03,C0070,P070,S003,1,0,300,0.0,300.0,130.0,Wallet
ORD02441,2024-01-16,C0246,P042,S007,1,0,90,0.0,90.0,35.0,UPI
ORD02442,2026-05-10,C0252,P075,S001,1,10,300,30.0,270.0,100.0,UPI
ORD02443,2024-08-10,C0092,P023,S004,1,10,220,22.0,198.0,98.0,UPI
ORD02444,2026-12-23,C0265,P063,S002,4,15,480,72.0,408.0,128.0,Wallet
ORD02445,2026-07-16,C0052,P088,S003,1,20,2000,400.0,1600.0,300.0,Credit Card
ORD02446,2026-07-08,C0396,P058,S002,1,5,40,2.0,38.0,16.0,Debit Card
ORD02447,2025-06-16,C0121,P033,S002,2,15,560,84.0,476.0,196.0,Debit Card
ORD02448,2025-02-05,C0338,P067,S006,1,0,450,0.0,450.0,170.0,Credit Card
ORD02449,2024-08-24,C0185,P088,S006,3,0,6000,0.0,6000.0,2100.0,UPI
ORD02450,2026-12-28,C0380,P062,S008,1,5,280,14.0,266.0,106.0,Wallet
ORD02451,2024-10-24,C0041,P052,S007,2,0,100,0.0,100.0,40.0,UPI
ORD02452,2026-11-07,C0223,P088,S008,2,0,4000,0.0,4000.0,1400.0,Credit Card
ORD02453,2026-12-11,C0223,P004,S008,1,0,1500,0.0,1500.0,600.0,UPI
ORD02454,2026-05-25,C0302,P020,S001,2,10,1500,150.0,1350.0,510.0,UPI
ORD02455,2024-07-02,C0394,P072,S006,2,5,240,12.0,228.0,108.0,UPI
ORD02456,2024-06-13,C0221,P064,S004,2,0,160,0.0,160.0,90.0,UPI
ORD02457,2025-10-02,C0265,P030,S002,3,10,540,54.0,486.0,246.0,Debit Card
ORD02458,2024-03-03,C0034,P081,S008,1,0,200,0.0,200.0,80.0,Debit Card
ORD02459,2024-06-15,C0296,P059,S003,1,0,100,0.0,100.0,45.0,Wallet
ORD02460,2026-01-30,C0137,P002,S008,1,5,900,45.0,855.0,335.0,Wallet
ORD02461,2024-11-02,C0396,P011,S002,1,10,2500,250.0,2250.0,550.0,Debit Card
ORD02462,2025-08-16,C0225,P041,S003,3,0,90,0.0,90.0,30.0,UPI
ORD02463,2026-09-03,C0337,P064,S007,1,5,80,4.0,76.0,41.0,Debit Card
ORD02464,2025-08-14,C0240,P022,S004,2,10,3000,300.0,2700.0,800.0,UPI
ORD02465,2026-11-04,C0223,P044,S008,1,5,120,6.0,114.0,44.0,UPI
ORD02466,2025-05-18,C0018,P035,S003,1,5,300,15.0,285.0,135.0,UPI
ORD02467,2025-07-17,C0352,P069,S004,2,0,440,0.0,440.0,200.0,Credit Card
ORD02468,2024-11-01,C0192,P035,S002,2,20,600,120.0,480.0,180.0,UPI
ORD02469,2025-09-27,C0357,P006,S003,3,10,1950,195.0,1755.0,705.0,UPI
ORD02470,2024-03-21,C0320,P009,S002,2,0,1600,0.0,1600.0,700.0,UPI
ORD02471,2026-07-31,C0328,P043,S006,2,10,560,56.0,504.0,164.0,UPI
ORD02472,2026-10-09,C0133,P051,S008,1,10,160,16.0,144.0,49.0,Wallet
ORD02473,2025-06-01,C0214,P074,S005,3,0,2550,0.0,2550.0,750.0,Credit Card
ORD02474,2024-01-11,C0295,P039,S005,1,10,180,18.0,162.0,22.0,Wallet
ORD02475,2026-08-28,C0320,P054,S002,2,15,220,33.0,187.0,57.0,Credit Card
ORD02476,2025-01-19,C0164,P039,S001,2,0,360,0.0,360.0,80.0,UPI
ORD02477,2024-05-14,C0343,P015,S007,1,0,350,0.0,350.0,170.0,Debit Card
ORD02478,2026-12-04,C0386,P062,S006,2,10,560,56.0,504.0,184.0,Credit Card
ORD02479,2025-05-12,C0067,P015,S005,3,10,1050,105.0,945.0,405.0,UPI
ORD02480,2026-12-18,C0362,P066,S003,1,20,300,60.0,240.0,60.0,UPI
ORD02481,2024-03-24,C0164,P040,S001,3,0,165,0.0,165.0,39.0,Wallet
ORD02482,2025-12-27,C0113,P045,S007,1,0,350,0.0,350.0,130.0,Cash
ORD02483,2025-04-14,C0158,P031,S005,2,0,240,0.0,240.0,140.0,Credit Card
ORD02484,2025-01-27,C0146,P032,S005,4,15,800,120.0,680.0,300.0,UPI
ORD02485,2026-02-11,C0213,P004,S003,1,10,1500,150.0,1350.0,450.0,Cash
ORD02486,2026-12-22,C0313,P048,S006,4,10,1800,180.0,1620.0,420.0,Debit Card
ORD02487,2026-10-22,C0271,P039,S007,3,0,540,0.0,540.0,120.0,Debit Card
ORD02488,2024-05-06,C0119,P024,S004,2,0,360,0.0,360.0,190.0,UPI
ORD02489,2025-08-19,C0240,P049,S004,1,15,30,4.5,25.5,10.5,UPI
ORD02490,2025-12-07,C0262,P062,S004,1,0,280,0.0,280.0,120.0,Debit Card
ORD02491,2025-03-30,C0332,P038,S005,3,10,900,90.0,810.0,150.0,UPI
ORD02492,2026-07-20,C0205,P068,S004,2,10,500,50.0,450.0,170.0,Debit Card
ORD02493,2025-02-10,C0366,P044,S004,1,0,120,0.0,120.0,50.0,Debit Card
ORD02494,2024-10-02,C0101,P040,S005,1,0,55,0.0,55.0,13.0,Cash
ORD02495,2024-06-06,C0158,P075,S005,4,15,1200,180.0,1020.0,340.0,Credit Card
ORD02496,2025-11-01,C0323,P041,S007,1,20,30,6.0,24.0,4.0,Cash
ORD02497,2026-12-10,C0114,P065,S005,1,0,140,0.0,140.0,70.0,Cash
ORD02498,2024-03-01,C0237,P091,S006,2,0,500,0.0,500.0,280.0,Credit Card
ORD02499,2026-12-08,C0064,P042,S005,1,0,90,0.0,90.0,35.0,Credit Card
ORD02500,2025-06-24,C0057,P062,S005,2,10,560,56.0,504.0,184.0,Credit Card
ORD02501,2026-04-30,C0396,P094,S002,4,15,1400,210.0,1190.0,510.0,Debit Card
ORD02502,2025-10-08,C0319,P045,S007,1,5,350,17.5,332.5,112.5,Cash
ORD02503,2025-08-10,C0178,P077,S008,1,0,220,0.0,220.0,120.0,UPI
ORD02504,2025-12-03,C0025,P041,S005,2,10,60,6.0,54.0,14.0,Credit Card
ORD02505,2024-11-18,C0154,P014,S007,2,5,1400,70.0,1330.0,570.0,UPI
ORD02506,2025-11-17,C0240,P046,S004,1,0,400,0.0,400.0,140.0,UPI
ORD02507,2025-08-25,C0236,P061,S001,1,5,350,17.5,332.5,132.5,Wallet
ORD02508,2026-01-21,C0239,P002,S008,2,10,1800,180.0,1620.0,580.0,UPI
ORD02509,2026-03-20,C0122,P043,S001,1,20,280,56.0,224.0,54.0,Debit Card
ORD02510,2024-07-15,C0282,P037,S008,1,0,650,0.0,650.0,150.0,Debit Card
ORD02511,2024-03-27,C0302,P005,S001,4,15,1200,180.0,1020.0,420.0,UPI
ORD02512,2026-01-09,C0299,P080,S005,1,15,1800,270.0,1530.0,330.0,UPI
ORD02513,2024-02-25,C0243,P075,S002,1,10,300,30.0,270.0,100.0,UPI
ORD02514,2025-03-11,C0059,P096,S002,1,0,500,0.0,500.0,240.0,UPI
ORD02515,2025-11-25,C0382,P086,S006,2,0,3000,0.0,3000.0,1200.0,Credit Card
ORD02516,2026-09-20,C0225,P037,S003,1,5,650,32.5,617.5,117.5,Wallet
ORD02517,2026-12-10,C0297,P058,S002,1,20,40,8.0,32.0,10.0,UPI
ORD02518,2024-01-11,C0160,P034,S007,3,20,750,150.0,600.0,240.0,Debit Card
ORD02519,2025-05-01,C0086,P044,S003,2,10,240,24.0,216.0,76.0,Credit Card
ORD02520,2024-10-06,C0292,P093,S003,1,5,450,22.5,427.5,177.5,Credit Card
ORD02521,2024-07-28,C0079,P022,S005,2,5,3000,150.0,2850.0,950.0,Debit Card
ORD02522,2024-04-07,C0177,P055,S001,2,20,180,36.0,144.0,44.0,Credit Card
ORD02523,2025-08-15,C0381,P007,S002,1,0,450,0.0,450.0,230.0,UPI
ORD02524,2025-06-06,C0351,P085,S007,2,0,2400,0.0,2400.0,1000.0,Debit Card
ORD02525,2026-05-11,C0390,P062,S007,3,5,840,42.0,798.0,318.0,UPI
ORD02526,2025-08-30,C0315,P063,S004,3,5,360,18.0,342.0,132.0,Debit Card
ORD02527,2026-07-23,C0140,P070,S006,1,5,300,15.0,285.0,115.0,UPI
ORD02528,2026-02-25,C0143,P069,S004,2,5,440,22.0,418.0,178.0,UPI
ORD02529,2025-08-25,C0330,P054,S003,1,5,110,5.5,104.5,39.5,UPI
ORD02530,2025-02-02,C0251,P060,S007,4,15,280,42.0,238.0,78.0,UPI
ORD02531,2025-04-01,C0306,P071,S008,1,0,180,0.0,180.0,80.0,Wallet
ORD02532,2024-04-22,C0154,P046,S007,1,10,400,40.0,360.0,100.0,Wallet
ORD02533,2026-03-26,C0080,P042,S002,2,5,180,9.0,171.0,61.0,Credit Card
ORD02534,2026-06-24,C0010,P088,S004,1,0,2000,0.0,2000.0,700.0,Credit Card
ORD02535,2025-04-12,C0177,P093,S001,2,0,900,0.0,900.0,400.0,Debit Card
ORD02536,2026-01-10,C0058,P057,S006,2,15,280,42.0,238.0,78.0,Credit Card
ORD02537,2024-02-05,C0150,P054,S002,3,20,330,66.0,264.0,69.0,Cash
ORD02538,2026-04-14,C0294,P094,S002,3,0,1050,0.0,1050.0,540.0,UPI
ORD02539,2026-06-08,C0105,P054,S002,1,5,110,5.5,104.5,39.5,Cash
ORD02540,2026-01-04,C0012,P016,S008,2,0,1300,0.0,1300.0,580.0,Debit Card
ORD02541,2026-02-22,C0369,P001,S001,2,0,2400,0.0,2400.0,900.0,Debit Card
ORD02542,2025-03-19,C0366,P091,S004,1,5,250,12.5,237.5,127.5,Credit Card
ORD02543,2024-10-25,C0380,P052,S008,3,0,150,0.0,150.0,60.0,UPI
ORD02544,2024-09-03,C0107,P085,S001,1,0,1200,0.0,1200.0,500.0,UPI
ORD02545,2025-05-07,C0102,P047,S008,2,10,500,50.0,450.0,150.0,Cash
ORD02546,2024-03-24,C0117,P028,S006,3,10,1050,105.0,945.0,405.0,UPI
ORD02547,2024-01-03,C0010,P072,S004,1,15,120,18.0,102.0,42.0,Credit Card
ORD02548,2026-03-08,C0361,P044,S006,1,0,120,0.0,120.0,50.0,Cash
ORD02549,2026-10-28,C0357,P069,S003,1,0,220,0.0,220.0,100.0,Credit Card
ORD02550,2024-02-22,C0108,P067,S005,1,0,450,0.0,450.0,170.0,Credit Card
ORD02551,2025-07-25,C0084,P059,S006,1,5,100,5.0,95.0,40.0,UPI
ORD02552,2024-04-21,C0084,P066,S006,2,10,600,60.0,540.0,180.0,Cash
ORD02553,2026-06-26,C0189,P043,S003,2,5,560,28.0,532.0,192.0,UPI
ORD02554,2025-07-27,C0316,P040,S003,1,15,55,8.25,46.75,4.75,Credit Card
ORD02555,2026-03-11,C0145,P056,S006,1,10,60,6.0,54.0,19.0,Credit Card
ORD02556,2026-04-05,C0050,P022,S004,3,0,4500,0.0,4500.0,1650.0,UPI
ORD02557,2024-02-09,C0011,P015,S002,2,0,700,0.0,700.0,340.0,Cash
ORD02558,2026-08-29,C0235,P072,S005,4,15,480,72.0,408.0,168.0,Wallet
ORD02559,2024-05-16,C0203,P055,S005,3,0,270,0.0,270.0,120.0,UPI
ORD02560,2026-12-28,C0289,P045,S006,5,0,1750,0.0,1750.0,650.0,Credit Card
ORD02561,2024-09-28,C0374,P006,S003,4,0,2600,0.0,2600.0,1200.0,Debit Card
ORD02562,2025-12-07,C0354,P017,S008,1,5,250,12.5,237.5,107.5,Wallet
ORD02563,2025-02-23,C0040,P043,S007,3,15,840,126.0,714.0,204.0,UPI
ORD02564,2024-10-15,C0251,P017,S007,1,0,250,0.0,250.0,120.0,Cash
ORD02565,2025-12-03,C0386,P095,S006,2,20,1200,240.0,960.0,320.0,UPI
ORD02566,2026-07-05,C0321,P035,S002,1,10,300,30.0,270.0,120.0,UPI
ORD02567,2024-04-10,C0147,P029,S003,2,0,1300,0.0,1300.0,540.0,Credit Card
ORD02568,2026-03-21,C0114,P007,S005,1,0,450,0.0,450.0,230.0,Cash
ORD02569,2025-08-06,C0067,P045,S005,5,0,1750,0.0,1750.0,650.0,UPI
ORD02570,2024-07-27,C0214,P032,S005,1,5,200,10.0,190.0,95.0,Wallet
ORD02571,2026-10-20,C0370,P087,S004,1,0,700,0.0,700.0,300.0,UPI
ORD02572,2024-07-07,C0382,P013,S006,3,15,1500,225.0,1275.0,435.0,Credit Card
ORD02573,2024-07-28,C0169,P063,S006,2,0,240,0.0,240.0,100.0,Wallet
ORD02574,2025-11-27,C0335,P037,S006,2,10,1300,130.0,1170.0,170.0,Credit Card
ORD02575,2026-05-22,C0144,P031,S005,3,0,360,0.0,360.0,210.0,Cash
ORD02576,2024-08-23,C0232,P029,S004,3,0,1950,0.0,1950.0,810.0,Debit Card
ORD02577,2024-02-29,C0140,P028,S006,1,5,350,17.5,332.5,152.5,Credit Card
ORD02578,2026-10-06,C0141,P063,S005,2,10,240,24.0,216.0,76.0,Credit Card
ORD02579,2024-08-31,C0360,P049,S007,2,10,60,6.0,54.0,24.0,Credit Card
ORD02580,2025-04-28,C0174,P088,S008,4,5,8000,400.0,7600.0,2400.0,Cash
ORD02581,2024-02-01,C0040,P079,S007,1,0,500,0.0,500.0,220.0,Credit Card
ORD02582,2024-12-20,C0286,P011,S001,1,10,2500,250.0,2250.0,550.0,UPI
ORD02583,2026-01-19,C0081,P039,S002,1,0,180,0.0,180.0,40.0,Wallet
ORD02584,2025-06-26,C0044,P091,S003,1,0,250,0.0,250.0,140.0,UPI
ORD02585,2024-12-13,C0283,P051,S006,1,5,160,8.0,152.0,57.0,Wallet
ORD02586,2024-03-21,C0193,P072,S007,2,5,240,12.0,228.0,108.0,Debit Card
ORD02587,2025-08-14,C0242,P032,S007,3,15,600,90.0,510.0,225.0,Wallet
ORD02588,2024-03-18,C0328,P019,S006,3,10,2700,270.0,2430.0,930.0,Wallet
